RecordType;Schema;Name;Type;Complexity;Coupling;Id;LoC;References;Dependencies;Abstraction;Instability
1;TKMTS;OD_STOCKUNIT_NBCST_NOTES_TRC;TRIGGER;Simple;Loosely;2999502;82;0;0;0,012195122;0
1;TKMTS;ESB_COMMEVENTTYPE_TRC;TRIGGER;Simple;Loosely;2999506;82;0;0;0,012195122;0
1;TKMTS;ESB_COMMEVENT_TRC;TRIGGER;Simple;Loosely;2999507;82;0;0;0,012195122;0
1;TKMTS;ESB_COMMENTITY_TRC;TRIGGER;Simple;Loosely;2999508;82;0;0;0,012195122;0
1;TKMTS;ESB_COMMLOG_TRC;TRIGGER;Simple;Loosely;2999510;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKSUBSRV_NBC_TRC;TRIGGER;Simple;Loosely;2999511;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKSUBSRV_NBCLNG_TRC;TRIGGER;Simple;Loosely;2999518;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKSUBSRV_NBC_VALUES_TRC;TRIGGER;Simple;Loosely;2999521;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKSUBSRV_NBC_LIST_TRC;TRIGGER;Simple;Loosely;2999523;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKSUBSRV_NBCST_NOTES_TRC;TRIGGER;Simple;Loosely;2999530;82;0;0;0,012195122;0
1;TKMTS;ESB_ATCOMRESTASK_TRC;TRIGGER;Simple;Loosely;2999531;82;0;0;0,012195122;0
1;TKMTS;CO_OCCUPANCYRESTRICTION_TRC;TRIGGER;Simple;Loosely;2999532;82;0;0;0,012195122;0
1;TKMTS;OD_RESORTOFFREGION_TRC;TRIGGER;Simple;Loosely;2999539;82;0;0;0,012195122;0
1;TKMTS;ESB_BOOKING_TRC;TRIGGER;Simple;Loosely;2999541;82;0;0;0,012195122;0
1;TKMTS;OD_CHAIN_TRC;TRIGGER;Simple;Loosely;2999542;82;0;0;0,012195122;0
1;TKMTS;CO_RELEASELINESTATUSHIS_TRC;TRIGGER;Simple;Loosely;2999547;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_NBC_PICS_TRC;TRIGGER;Simple;Loosely;2999549;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_NBC_PICSLNG_TRC;TRIGGER;Simple;Loosely;2999553;82;0;0;0,012195122;0
1;TKMTS;AU_PATCH_TRC;TRIGGER;Simple;Loosely;2999560;82;0;0;0,012195122;0
1;TKMTS;CO_REMARKSTATUSHIS_TRC;TRIGGER;Simple;Loosely;2999562;82;0;0;0,012195122;0
1;TKMTS;CO_SEASONSTATUSHIS_TRC;TRIGGER;Simple;Loosely;2999563;82;0;0;0,012195122;0
1;TKMTS;AU_CHANGEREMARKLOG_TRC;TRIGGER;Simple;Loosely;2999564;82;0;0;0,012195122;0
1;TKMTS;GD_TEMPLATEGROUP_TRC;TRIGGER;Simple;Loosely;2999568;82;0;0;0,012195122;0
1;TKMTS;GD_TEMPLATEGROUPLNG_TRC;TRIGGER;Simple;Loosely;2999572;82;0;0;0,012195122;0
1;TKMTS;GD_TEMPLATETEXT_TRC;TRIGGER;Simple;Loosely;2999576;82;0;0;0,012195122;0
1;TKMTS;GD_TEMPLATETEXTLNG_TRC;TRIGGER;Simple;Loosely;2999582;82;0;0;0,012195122;0
1;TKMTS;AU_APPREPORTSLNG_TRC;TRIGGER;Simple;Loosely;2999584;82;0;0;0,012195122;0
1;TKMTS;TR_RQ_ESBLOG;TRIGGER;Simple;Loosely;2999585;44;0;0;0,022727273;0
1;TKMTS;CO_EDITION_TRC;TRIGGER;Simple;Loosely;2999588;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_EDITIONSTATUSHIS;TRIGGER;Simple;Loosely;2999591;20;0;0;0,05;0
1;TKMTS;TR_CO_EDITION_CTRY;TRIGGER;Simple;Tightly;2999592;36;0;3;0,027777778;1
1;TKMTS;CO_CONTRACT_EXTRA_TRC;TRIGGER;Simple;Loosely;2999596;82;0;0;0,012195122;0
1;TKMTS;TR_CO_CONTRACT_EXTRA_CTRY;TRIGGER;Simple;Tightly;2999597;36;0;3;0,027777778;1
1;TKMTS;AU_USERSETTING_TRC;TRIGGER;Simple;Loosely;2999598;82;0;0;0,012195122;0
1;TKMTS;OD_LOGO_TRC;TRIGGER;Simple;Loosely;2999602;82;0;0;0,012195122;0
1;TKMTS;AU_APPREPORTS_TRC;TRIGGER;Simple;Loosely;2999607;82;0;0;0,012195122;0
1;TKMTS;ESB_BOOKINGPAX_TRC;TRIGGER;Simple;Loosely;2999610;82;0;0;0,012195122;0
1;TKMTS;OD_TAGROUP_TRC;TRIGGER;Simple;Loosely;2999611;82;0;0;0,012195122;0
1;TKMTS;OD_TRAVELAGENCY_TRC;TRIGGER;Simple;Loosely;2999615;82;0;0;0,012195122;0
1;TKMTS;OD_TACOMMISSION_TRC;TRIGGER;Simple;Loosely;2999619;82;0;0;0,012195122;0
1;TKMTS;OD_GROUPSTOCK_TRC;TRIGGER;Simple;Loosely;2999623;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_OD_GROUPSTOCKSTATUSHIS;TRIGGER;Simple;Loosely;2999624;28;0;0;0,035714286;0
1;TKMTS;OD_GROUPSTOCKSTATUSHIS_TRC;TRIGGER;Simple;Loosely;2999628;82;0;0;0,012195122;0
1;TKMTS;OD_GROUPCONTRACTUNIT_TRC;TRIGGER;Simple;Loosely;2999629;82;0;0;0,012195122;0
1;TKMTS;ESB_COMMOFFLINE_TRC;TRIGGER;Simple;Loosely;2999633;82;0;0;0,012195122;0
1;TKMTS;GD_PACKAGE_TRC;TRIGGER;Simple;Loosely;2999637;82;0;0;0,012195122;0
1;TKMTS;GD_PACKAGELNG_TRC;TRIGGER;Simple;Loosely;2999638;82;0;0;0,012195122;0
1;TKMTS;OD_PRODUCT_TRC;TRIGGER;Simple;Loosely;2999642;82;0;0;0,012195122;0
1;TKMTS;OD_PARENTPRODUCT_TRC;TRIGGER;Simple;Tightly;2999646;76;0;1;0,013157895;1
1;TKMTS;TR_AIU_OD_PRODUCT_CL_B2B;TRIGGER;Simple;Tightly;2999647;40;0;1;0,025;1
1;TKMTS;OD_PRODUCTLNG_TRC;TRIGGER;Simple;Loosely;2999648;82;0;0;0,012195122;0
1;TKMTS;CO_CONTRACT_PRODUCT_TRC;TRIGGER;Simple;Loosely;2999655;82;0;0;0,012195122;0
1;TKMTS;TR_CO_CONTRACT_PRODUCT_CTRY;TRIGGER;Simple;Tightly;2999656;36;0;3;0,027777778;1
1;TKMTS;CO_PRICELINE_PRODUCT_TRC;TRIGGER;Simple;Loosely;2999660;82;0;0;0,012195122;0
1;TKMTS;TR_CO_PRICELINE_PRODUCT_CTRY;TRIGGER;Simple;Tightly;2999661;36;0;3;0,027777778;1
1;TKMTS;TR_CO_COUNIT_PRODUCT_CTRY;TRIGGER;Simple;Tightly;2999662;36;0;3;0,027777778;1
1;TKMTS;TR_AIU_ER_CUP_GCU_CHECK;TRIGGER;Simple;Loosely;2999666;68;0;0;0,014705882;0
1;TKMTS;TR_AIU_CUP_GCU_CHECK;TRIGGER;Simple;Loosely;2999667;76;0;0;0,013157895;0
1;TKMTS;CO_CONTRACTUNIT_PRODUCT_TRC;TRIGGER;Simple;Loosely;2999668;82;0;0;0,012195122;0
1;TKMTS;CO_ENTERPRISEINBOX_TRC;TRIGGER;Simple;Loosely;2999669;82;0;0;0,012195122;0
1;TKMTS;CO_ENTERPRISEINBOXSTATUS_TRC;TRIGGER;Simple;Loosely;2999670;82;0;0;0,012195122;0
1;TKMTS;CO_ENTERPRISEXMLVERSION_TRC;TRIGGER;Simple;Loosely;2999671;82;0;0;0,012195122;0
1;TKMTS;OD_EXCHANGEBAND_TRC;TRIGGER;Simple;Loosely;2999672;82;0;0;0,012195122;0
1;TKMTS;OD_EXCHANGEBANDLNG_TRC;TRIGGER;Simple;Loosely;2999673;82;0;0;0,012195122;0
1;TKMTS;OD_EXCHANGERATESTATHIS_TRC;TRIGGER;Simple;Loosely;2999674;82;0;0;0,012195122;0
1;TKMTS;OD_EXCHANGEBANDWARNING_TRC;TRIGGER;Simple;Loosely;2999675;82;0;0;0,012195122;0
1;TKMTS;OD_EXCHANGEDAILY_TRC;TRIGGER;Simple;Loosely;2999676;82;0;0;0,012195122;0
1;TKMTS;TR_BUD_OD_EXCHANGERATEHIS;TRIGGER;Simple;Loosely;2999677;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_OD_EXCHANGERATESTATHIS;TRIGGER;Simple;Loosely;2999678;28;0;0;0,035714286;0
1;TKMTS;OD_EXCHANGERATE_TRC;TRIGGER;Simple;Loosely;2999679;82;0;0;0,012195122;0
1;TKMTS;GD_STOCKUNITCODELNG_TRC;TRIGGER;Simple;Loosely;2999683;82;0;0;0,012195122;0
1;TKMTS;OD_FLIGHT_TRC;TRIGGER;Simple;Loosely;2999684;80;0;0;0,0125;0
1;TKMTS;CO_CLOSEOUT_TRC;TRIGGER;Simple;Loosely;2999687;82;0;0;0,012195122;0
1;TKMTS;TR_CO_CLOSEOUT_CTRY;TRIGGER;Simple;Tightly;2999688;36;0;3;0,027777778;1
1;TKMTS;CO_CLOSEOUTSTATUSHIS_TRC;TRIGGER;Simple;Loosely;2999691;82;0;0;0,012195122;0
1;TKMTS;AU_APPUILABEL_TRC;TRIGGER;Simple;Loosely;2999694;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_CO_CONTRACT_REPCONTA_CK;TRIGGER;Simple;Loosely;28357543;130;0;0;0,007692308;0
1;TKMTS;AU_APPUILABELLNG_TRC;TRIGGER;Simple;Loosely;2999699;82;0;0;0,012195122;0
1;TKMTS;BO_REMARK_TRC;TRIGGER;Simple;Loosely;2999700;82;0;0;0,012195122;0
1;TKMTS;OD_B2BSYSTEM_TRC;TRIGGER;Simple;Loosely;2999701;41;0;0;0,024390244;0
1;TKMTS;BO_PAYMENT_TRC;TRIGGER;Simple;Loosely;2999702;41;0;0;0,024390244;0
1;TKMTS;ST_CANCELBAND_TRC;TRIGGER;Simple;Loosely;2999703;41;0;0;0,024390244;0
1;TKMTS;ST_CANCELBANDLNG_TRC;TRIGGER;Simple;Loosely;2999704;41;0;0;0,024390244;0
1;TKMTS;ST_CANCELBANDED_TRC;TRIGGER;Simple;Loosely;2999705;41;0;0;0,024390244;0
1;TKMTS;TR_AIU_CANCELBANDEDSTATUSHIS;TRIGGER;Simple;Loosely;2999706;20;0;0;0,05;0
1;TKMTS;ST_CANCELBANDEDSTATUSHIS_TRC;TRIGGER;Simple;Loosely;2999707;41;0;0;0,024390244;0
1;TKMTS;ST_CANCELBANDEDFEE_TRC;TRIGGER;Simple;Loosely;2999708;41;0;0;0,024390244;0
1;TKMTS;ESB_CLIENTB2B_TRC;TRIGGER;Simple;Loosely;2999709;41;0;0;0,024390244;0
1;TKMTS;TR_BIU_GRP_INCONSISTENCY;TRIGGER;Simple;Loosely;27776264;31;0;0;0,032258065;0
1;TKMTS;LOG_BO_HEADER_SYNC_TRC;TRIGGER;Simple;Loosely;27776269;41;0;0;0,024390244;0
1;TKMTS;TR_BO_BILLING_CY;TRIGGER;Complex;Tightly;28826674;182;0;3;0,005494505;1
1;TKMTS;TR_AIU_AIRPOTFLIGHTTHRESHOLD;TRIGGER;Simple;Loosely;28594241;80;0;0;0,0125;0
1;TKMTS;TR_BIU_FLIGHT_TRANSFERDATES;TRIGGER;Simple;Tightly;28594262;60;0;1;0,016666667;1
1;TKMTS;ESB_NOTIF_DEACTIVATION_TRC;TRIGGER;Simple;Loosely;28589002;82;0;0;0,012195122;0
1;TKMTS;ESB_DELTA_NOTIF_CO_TRC;TRIGGER;Simple;Loosely;29017934;82;0;0;0,012195122;0
1;TKMTS;CO_EDITION_XML_HIS_TRC;TRIGGER;Simple;Loosely;30281573;71;0;0;0,014084507;0
1;TKMTS;OD_COM_CONTROLSTATUSHIS_TRC;TRIGGER;Simple;Loosely;30315653;71;0;0;0,014084507;0
1;TKMTS;TR_AI_OD_COM_CONTROLGROUP_MOD;TRIGGER;Simple;Loosely;30315596;19;0;0;0,052631579;0
1;TKMTS;OD_COM_CONTROLGROUPLOG_TRC;TRIGGER;Simple;Loosely;30315595;30;0;0;0,033333333;0
1;TKMTS;BO_HISTORYLOG_TRC;TRIGGER;Simple;Loosely;28926033;71;0;0;0,014084507;0
1;TKMTS;ESB_COMMEVENT_RETENTION_TRC;TRIGGER;Simple;Tightly;3204305;100;0;1;0,01;1
1;TKMTS;CO_CLIENTVIS_AUTOPACKAGE_TRC;TRIGGER;Simple;Loosely;21731555;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_CO_CONTRACT_PROVIDER_CK;TRIGGER;Simple;Tightly;21731566;74;0;1;0,013513514;1
1;TKMTS;TR_AU_OD_STOCK_IE_SEND_MAIL;TRIGGER;Simple;Tightly;21731567;63;0;2;0,015873016;1
1;TKMTS;OD_ENTITYTEMPLATE_TRC;TRIGGER;Simple;Loosely;25273291;82;0;0;0,012195122;0
1;TKMTS;OD_ENTITYTEMPLATELNG_TRC;TRIGGER;Simple;Loosely;25273297;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_TRAVELAGENCY_ISONSALE;TRIGGER;Simple;Loosely;25273307;23;0;0;0,043478261;0
1;TKMTS;TR_TRAVELAGENCY_SELF_REL_CHECK;TRIGGER;Medium;Loosely;25273308;59;0;0;0,016949153;0
1;TKMTS;ESB_DELTA_NOTIF_TRC;TRIGGER;Simple;Loosely;5606978;82;0;0;0,012195122;0
1;TKMTS;MB_CONTENTTYPE_TRC;TRIGGER;Simple;Loosely;7677144;82;0;0;0,012195122;0
1;TKMTS;MB_CONTENTTYPELNG_TRC;TRIGGER;Simple;Loosely;7677145;82;0;0;0,012195122;0
1;TKMTS;MB_CONTENTSUBTYPE_TRC;TRIGGER;Simple;Loosely;7677146;82;0;0;0,012195122;0
1;TKMTS;MB_CONTENTSUBTYPELNG_TRC;TRIGGER;Simple;Loosely;7677147;82;0;0;0,012195122;0
1;TKMTS;MB_MASTER_TRC;TRIGGER;Simple;Loosely;7677148;82;0;0;0,012195122;0
1;TKMTS;MB_ITEMSTATUSHIS_TRC;TRIGGER;Simple;Loosely;7677151;82;0;0;0,012195122;0
1;TKMTS;MB_ERRORCONTROL_TRC;TRIGGER;Simple;Loosely;7677152;82;0;0;0,012195122;0
1;TKMTS;MB_CONTENTTYPE_PARAM_TRC;TRIGGER;Simple;Loosely;7677153;82;0;0;0,012195122;0
1;TKMTS;MB_CONTENTTYPE_PARAMLNG_TRC;TRIGGER;Simple;Loosely;7677154;82;0;0;0,012195122;0
1;TKMTS;MB_ENTITY_SETTING_TRC;TRIGGER;Simple;Loosely;7677155;82;0;0;0,012195122;0
1;TKMTS;TR_AU_OD_CLIENT_B2B;TRIGGER;Simple;Tightly;4498807;130;0;1;0,007692308;1
1;TKMTS;OD_B2BCLIENTVISIBILITY_TRC;TRIGGER;Simple;Loosely;4498812;82;0;0;0,012195122;0
1;TKMTS;TR_AU_GD_STOCKUNITDIM_DESC;TRIGGER;Simple;Loosely;4498817;44;0;0;0,022727273;0
1;TKMTS;TR_AU_GD_STOCKUNITDESCRIPTION;TRIGGER;Simple;Tightly;4498818;58;0;1;0,017241379;1
1;TKMTS;NBC_PROVIDER_TRC;TRIGGER;Simple;Loosely;5315270;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_NBC_PROVIDERUPD_TRC;TRIGGER;Simple;Loosely;5315277;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_NBC_CI_TRC;TRIGGER;Simple;Loosely;19130751;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_NBC_CI_VALUES_TRC;TRIGGER;Simple;Loosely;19130757;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_NBC_CI_LIST_TRC;TRIGGER;Simple;Loosely;19130761;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_NBC_HS_TRC;TRIGGER;Simple;Loosely;19130766;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_NBC_HS_VALUES_TRC;TRIGGER;Simple;Loosely;19130772;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_NBC_HS_LIST_TRC;TRIGGER;Simple;Loosely;19130776;82;0;0;0,012195122;0
1;TKMTS;GD_STOCKTYPEGROUP_TRC;TRIGGER;Simple;Loosely;19130779;82;0;0;0,012195122;0
1;TKMTS;GD_STOCKTYPEGROUPLNG_TRC;TRIGGER;Simple;Loosely;19130783;82;0;0;0,012195122;0
1;TKMTS;CO_POINTLOCATIONGROUP_TRC;TRIGGER;Simple;Loosely;11797141;82;0;0;0,012195122;0
1;TKMTS;CO_POINTLOCATION_TRC;TRIGGER;Simple;Loosely;11797147;82;0;0;0,012195122;0
1;TKMTS;MD_VIEW_COLUMN_STOCKTYPE_TRC;TRIGGER;Simple;Loosely;11797157;82;0;0;0,012195122;0
1;TKMTS;CO_ITINERARY_CO_UNIT_TRC;TRIGGER;Simple;Loosely;24039987;82;0;0;0,012195122;0
1;TKMTS;CO_ITINERARY_CO_SUBSER_TRC;TRIGGER;Simple;Loosely;24039996;82;0;0;0,012195122;0
1;TKMTS;BILL_INVOICE_TRC;TRIGGER;Simple;Loosely;24040037;78;0;0;0,012820513;0
1;TKMTS;BILL_INVOICELINE_TRC;TRIGGER;Simple;Loosely;24040045;39;0;0;0,025641026;0
1;TKMTS;BO_BILLING_INVOICE_TRC;TRIGGER;Simple;Loosely;24040050;78;0;0;0,012820513;0
1;TKMTS;ESB_CRSTOCKB2B_TRC;TRIGGER;Simple;Loosely;11797357;82;0;0;0,012195122;0
1;TKMTS;ESB_CRUNITB2B_TRC;TRIGGER;Simple;Loosely;11797361;82;0;0;0,012195122;0
1;TKMTS;TR_AI_ST_CANCELBANDED_B2B;TRIGGER;Simple;Tightly;11797364;35;0;1;0,028571429;1
1;TKMTS;OD_STOCK_TR_DETAIL_TRC;TRIGGER;Simple;Loosely;11797368;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_OD_STOCK_TR_DET_CHECK;TRIGGER;Simple;Tightly;11797370;80;0;1;0,0125;1
1;TKMTS;TR_BIU_SD_RESORT_CHECK_COUNTRY;TRIGGER;Simple;Loosely;11797373;39;0;0;0,025641026;0
1;TKMTS;TR_BIU_OD_STOCKPOINTLOC_CHECK;TRIGGER;Simple;Tightly;11797374;76;0;1;0,013157895;1
1;TKMTS;OD_CLIENT_CXLINFOSETUP_TRC;TRIGGER;Simple;Loosely;5789347;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_NBC_SERVICECODE_SEARCH;TRIGGER;Simple;Loosely;15251250;47;0;0;0,021276596;0
1;TKMTS;NBC_PICTURETYPE_TRC;TRIGGER;Simple;Loosely;15251357;82;0;0;0,012195122;0
1;TKMTS;NBC_PICTURETYPELNG_TRC;TRIGGER;Simple;Loosely;15251361;82;0;0;0,012195122;0
1;TKMTS;OD_CLIENT_NBC_SETUP_TRC;TRIGGER;Simple;Loosely;15251367;82;0;0;0,012195122;0
1;TKMTS;OD_CLIENT_NBC_S_LNGLIST_TRC;TRIGGER;Simple;Loosely;15251371;82;0;0;0,012195122;0
1;TKMTS;ESB_TRSTOCKB2B_TRC;TRIGGER;Simple;Loosely;17354859;82;0;0;0,012195122;0
1;TKMTS;ESB_TRUNITB2B_TRC;TRIGGER;Simple;Loosely;17354863;82;0;0;0,012195122;0
1;TKMTS;ESB_WB_CONS_SETUP_TRC;TRIGGER;Simple;Loosely;7489878;82;0;0;0,012195122;0
1;TKMTS;LOG_CONTRACT_VISIBILITY_TRC;TRIGGER;Simple;Loosely;3367626;41;0;0;0,024390244;0
1;TKMTS;GRP_CLIENT_AIRPORT_TRC;TRIGGER;Simple;Loosely;22622138;78;0;0;0,012820513;0
1;TKMTS;TR_BIU_GRP_PROVIDER_CRIT_CL_CK;TRIGGER;Simple;Tightly;22622154;24;0;1;0,041666667;1
1;TKMTS;GRP_PROVIDER_CRITERIA_TRC;TRIGGER;Simple;Loosely;22622155;78;0;0;0,012820513;0
1;TKMTS;OD_STOCK_EDF_XML_GENERATED_TRC;TRIGGER;Simple;Loosely;20964634;58;0;0;0,017241379;0
1;TKMTS;CO_XML_GENERATED_TRC;TRIGGER;Simple;Loosely;14178326;82;0;0;0,012195122;0
1;TKMTS;BO_ITEMSTATUSHIS_TRC;TRIGGER;Simple;Loosely;14178378;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_BO_ITEMSTATUSHIS;TRIGGER;Simple;Loosely;14178379;66;0;0;0,015151515;0
1;TKMTS;TR_BIU_BO_HEADER_CLIENTBRAND;TRIGGER;Simple;Loosely;14178383;128;0;0;0,0078125;0
1;TKMTS;BO_ITEM_EXTRA_TRC;TRIGGER;Simple;Loosely;11797089;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_OD_GROUPSTOCK_ST_CHECK;TRIGGER;Simple;Tightly;11797107;54;0;1;0,018518519;1
1;TKMTS;TR_BIU_CO_CV_ST_CHECK;TRIGGER;Simple;Loosely;11797109;46;0;0;0,02173913;0
1;TKMTS;TR_BIU_ST_CS_STOCKTYPE_CHECK;TRIGGER;Simple;Tightly;11797110;78;0;1;0,012820513;1
1;TKMTS;OD_POINTLOCATION_TRC;TRIGGER;Simple;Loosely;11797120;82;0;0;0,012195122;0
1;TKMTS;OD_POINTLOCATIONRESORT_TRC;TRIGGER;Simple;Loosely;11797124;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKPOINTLOCGROUP_TRC;TRIGGER;Simple;Loosely;11797129;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKPOINTLOCATION_TRC;TRIGGER;Simple;Loosely;11797136;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_ENTERPRISEINBOXHIS;TRIGGER;Simple;Loosely;3441329;10;0;0;0,1;0
1;TKMTS;TR_CODETYPE_TRC;TRIGGER;Simple;Loosely;3441337;41;0;0;0,024390244;0
1;TKMTS;TR_CONTEXT_TRC;TRIGGER;Simple;Loosely;3441340;41;0;0;0,024390244;0
1;TKMTS;TR_EXCEPTIONCODE_TRC;TRIGGER;Simple;Loosely;3441343;41;0;0;0,024390244;0
1;TKMTS;TR_EXCEPTIONCONDITION_TRC;TRIGGER;Simple;Loosely;3441346;41;0;0;0,024390244;0
1;TKMTS;TR_AIUD_TR_EXCEPTIONCOND;TRIGGER;Simple;Loosely;3441347;24;0;0;0,041666667;0
1;TKMTS;MB_FILE_TRC;TRIGGER;Simple;Loosely;28904591;71;0;0;0,014084507;0
1;TKMTS;OD_ENTITYBANK_TRC;TRIGGER;Simple;Loosely;7677099;82;0;0;0,012195122;0
1;TKMTS;TR_CTYPE_PARAM_UPPERCASE;TRIGGER;Simple;Loosely;7677139;12;0;0;0,083333333;0
1;TKMTS;TR_AIUD_BO_BILLING_CALC_ITEM;TRIGGER;Simple;Loosely;22629821;212;0;0;0,004716981;0
1;TKMTS;TR_AIU_OD_CLIENT_DEFAULT_CXINF;TRIGGER;Simple;Tightly;14952900;33;0;1;0,03030303;1
1;TKMTS;TR_BIU_OD_PRODUCT_PAC_CHECK;TRIGGER;Simple;Loosely;14952902;64;0;0;0,015625;0
1;TKMTS;GRP_PROVIDER_CRITERIA_G_TRC;TRIGGER;Simple;Loosely;28509052;41;0;0;0,024390244;0
1;TKMTS;GRP_PROVIDER_CRITERIA_C_TRC;TRIGGER;Simple;Loosely;28509057;41;0;0;0,024390244;0
1;TKMTS;BO_OVERRIDE_TRC;TRIGGER;Simple;Loosely;26182530;41;0;0;0,024390244;0
1;TKMTS;TR_AID_OD_CLIENTSALES_IAC;TRIGGER;Complex;Loosely;17560971;67;0;0;0,014925373;0
1;TKMTS;AU_USERVISIBILITY_TRC;TRIGGER;Simple;Loosely;8514215;82;0;0;0,012195122;0
1;TKMTS;AU_AUTHENTICATION_IP_TRC;TRIGGER;Simple;Loosely;8514218;82;0;0;0,012195122;0
1;TKMTS;OD_CONTACTUSER_TRC;TRIGGER;Simple;Loosely;8514223;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_TASK_ITEMSTATUSHIS;TRIGGER;Simple;Loosely;8514229;36;0;0;0,027777778;0
1;TKMTS;TASK_ITEM_TRC;TRIGGER;Simple;Loosely;8514230;82;0;0;0,012195122;0
1;TKMTS;TASK_ITEMSTATUSHIS_TRC;TRIGGER;Simple;Loosely;8514233;82;0;0;0,012195122;0
1;TKMTS;TASK_NOTE_TRC;TRIGGER;Simple;Loosely;8514239;82;0;0;0,012195122;0
1;TKMTS;TASK_GRANTED_TRC;TRIGGER;Simple;Loosely;8514243;82;0;0;0,012195122;0
1;TKMTS;OD_TOURISMDESTINATION_TRC;TRIGGER;Simple;Loosely;8514249;82;0;0;0,012195122;0
1;TKMTS;OD_TOURISMDESTINATIONLNG_TRC;TRIGGER;Simple;Loosely;8514252;82;0;0;0,012195122;0
1;TKMTS;OD_COMPANYSALES_TRC;TRIGGER;Simple;Loosely;8514257;82;0;0;0,012195122;0
1;TKMTS;OD_CLIENTSALES_TRC;TRIGGER;Simple;Loosely;8514262;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKSALES_TRC;TRIGGER;Simple;Loosely;8514267;82;0;0;0,012195122;0
1;TKMTS;CO_PRICELINE_CLIENTLIST_TRC;TRIGGER;Simple;Loosely;22017311;82;0;0;0,012195122;0
1;TKMTS;TR_BU_CO_PRICELINE_CLIENTPR_CK;TRIGGER;Simple;Loosely;22017313;50;0;0;0,02;0
1;TKMTS;GD_COGROUP_CLIENTLIST_TRC;TRIGGER;Simple;Loosely;22017321;82;0;0;0,012195122;0
1;TKMTS;CO_CLIENTLIST_TRC;TRIGGER;Simple;Loosely;22017329;41;0;0;0,024390244;0
1;TKMTS;GD_POINTLOCATIONGROUP_TRC;TRIGGER;Simple;Loosely;28585075;41;0;0;0,024390244;0
1;TKMTS;TR_BIU_SD_RESORT_CHECK_GROUP;TRIGGER;Simple;Loosely;28585078;32;0;0;0,03125;0
1;TKMTS;OD_RESORTOFFICEPOINTLOCGR_TRC;TRIGGER;Simple;Loosely;28585083;41;0;0;0,024390244;0
1;TKMTS;TR_BIU_OD_RESORTOFPOIGRO_CHECK;TRIGGER;Simple;Loosely;28585084;29;0;0;0,034482759;0
1;TKMTS;GRP_FLEET_TRC;TRIGGER;Simple;Loosely;28585090;39;0;0;0,025641026;0
1;TKMTS;MB_ENTITY_TRC;TRIGGER;Simple;Loosely;14178311;98;0;0;0,010204082;0
1;TKMTS;MB_ENTITY_SETTING_DETAIL_TRC;TRIGGER;Simple;Loosely;14178316;98;0;0;0,010204082;0
1;TKMTS;TRBIU_MB_ENTITY_SETTING;TRIGGER;Simple;Tightly;14178318;106;0;1;0,009433962;1
1;TKMTS;TRBIU_MB_ENTITY_SETTING_DETAIL;TRIGGER;Simple;Tightly;14178319;106;0;1;0,009433962;1
1;TKMTS;TR_BI_ESB_WB_CONS_SETUP_SEQ;TRIGGER;Simple;Loosely;10122822;38;0;0;0,026315789;0
1;TKMTS;GRP_INCONSISTENCY_TRC;TRIGGER;Simple;Loosely;26182449;41;0;0;0,024390244;0
1;TKMTS;OD_FLIGHT_GRP_INCONSIST_TRG;TRIGGER;Complex;Tightly;26182452;124;0;1;0,008064516;1
1;TKMTS;TR_GRP_CONTACT_PROVIDER_CK;TRIGGER;Simple;Loosely;26182460;98;0;0;0,010204082;0
1;TKMTS;CO_ITINERARY_CO_POLOCGROUPTRC;TRIGGER;Simple;Loosely;28839081;82;0;0;0,012195122;0
1;TKMTS;TR_CAIU_CO_CLIENTVIS_AP_CK;TRIGGER;Medium;Tightly;28839085;112;0;2;0,008928571;1
1;TKMTS;GD_TR_STOCKTYPE_TRC;TRIGGER;Simple;Loosely;20440979;82;0;0;0,012195122;0
